ROWID,ORDERID,ORDERDATE,ORDERPRIOTORITY,ORDERQUANTITY,SALES,DISCOUNT,SHIPMODE,PROFIT,UNITPRICE,SHIPPINGCOSTS,CUSTOMERNAME,PROVINCE,REGION,CUSTOMERSEGMENT,PRODUCTCATEGORY,PRODUCTSUBCATEGORY,PRODUCTNAME,PRODUCTCONTAINER,PRODUCTBASEMARGIN,SHIPDATE,DATASET,ORDER_YEAR,ORDER_MONTH,SHIP_YEAR,SHIP_MONTH
4406,31399,2021-11-05,Not Specified,9,337.2035,0.09,Regular Air,-105.2091,45.99,4.99,Adrian Shami,Alberta,West,Consumer,Technology,Telephones and Communication,KF 788,Small Box,0.4872,2021-11-06,Superstore,2021,11,2021,11
4498,32007,2021-02-05,Low,41,17448.75,0.06,Delivery Truck,8.6391,417.4,75.23,Tonja Turnell,Alberta,West,Consumer,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,Jumbo Box,0.6873,2021-02-09,Superstore,2021,2,2021,2
4518,32164,2020-02-02,Not Specified,12,77.01,0.02,Regular Air,-19.04,5.78,4.96,Erica Smith,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1899,Small Box,0.36,2020-02-03,Superstore,2020,2,2020,2
4519,32164,2020-02-02,Not Specified,34,111.83,0.07,Regular Air,-92.16,3.28,3.97,Erica Smith,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2020-02-03,Superstore,2020,2,2020,2
4520,32164,2020-02-02,Not Specified,23,6552.9,0.1,Delivery Truck,-461.45,296.18,54.12,Erica Smith,Alberta,West,Small Business,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2020-02-03,Superstore,2020,2,2020,2
4531,32228,2020-11-04,Critical,35,209.63,0.01,Regular Air,42.2241,5.84,1.2,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.5335,2020-11-06,Superstore,2020,11,2020,11
4551,32386,2022-04-18,Critical,1,1996.16,0.0,Regular Air,-3855.2262,1938.02,13.99,Christopher Conant,Alberta,West,Home Office,Technology,Office Machines,Polycom ViewStationÈ Adapter H323 Videoconferencing Unit,Medium Box,0.3686,2022-04-20,Superstore,2022,4,2022,4
4578,32610,2022-08-19,Not Specified,47,316.99,0.04,Regular Air,-240.58980000000005,6.84,8.37,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.5045999999999999,2022-08-20,Superstore,2022,8,2022,8
4579,32610,2022-08-19,Not Specified,20,1991.8985,0.07,Regular Air,76.8732,125.99,7.69,Yoseph Carroll,Alberta,West,Consumer,Technology,Telephones and Communication,Timeport L7089,Small Box,0.5045999999999999,2022-08-20,Superstore,2022,8,2022,8
4634,32994,2022-09-16,Critical,34,226.41,0.05,Regular Air,-143.4543,6.48,8.73,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Xerox 227,Small Box,0.3219,2022-09-16,Superstore,2022,9,2022,9
4677,33283,2020-03-20,Medium,48,10462.54,0.02,Delivery Truck,-1360.5996,218.75,69.64,Frank Hawley,Alberta,West,Home Office,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.7469,2020-03-20,Superstore,2020,3,2020,3
4750,33764,2021-02-10,Critical,4,539.82,0.0,Regular Air,-64.78,120.33,19.99,Tony Sayre,Alberta,West,Small Business,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart Â,Small Box,0.59,2021-02-12,Superstore,2021,2,2021,2
4751,33764,2021-02-10,Critical,6,1029.8855,0.06,Express Air,-620.83,205.99,8.99,Tony Sayre,Alberta,West,Small Business,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,2021-02-11,Superstore,2021,2,2021,2
4800,34117,2022-02-07,High,45,299.94,0.06,Regular Air,38.74,6.75,2.99,Tony Sayre,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLockÂ D-Ring Binders,Small Box,0.35,2022-02-09,Superstore,2022,2,2022,2
4974,35366,2021-07-12,Low,23,149.31,0.06,Regular Air,-85.6254,6.48,7.81,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 209,Small Box,0.3219,2021-07-19,Superstore,2021,7,2021,7
4979,35426,2020-10-03,High,5,53.01,0.08,Regular Air,3.85,10.31,1.79,Phillina Ober,Alberta,West,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-LetterÂ 7"" x 8 1/2""",Wrap Bag,0.38,2020-10-04,Superstore,2020,10,2020,10
4987,35490,2020-12-07,High,7,44.64,0.03,Express Air,2.08,5.84,1.2,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2020-12-09,Superstore,2020,12,2020,12
4988,35490,2020-12-07,High,41,1289.62,0.03,Regular Air,432.52,35.99,1.1,Victoria Brennan,Alberta,West,Small Business,Technology,Telephones and Communication,Accessory35,Small Box,0.55,2020-12-09,Superstore,2020,12,2020,12
5005,35686,2020-10-02,High,48,313.52,0.05,Regular Air,-247.0396,6.48,9.17,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1996,Small Box,0.3589,2020-10-04,Superstore,2020,10,2020,10
5010,35744,2019-03-21,Not Specified,44,2587.53,0.02,Regular Air,349.6095,55.94,6.55,Tonja Turnell,Alberta,West,Consumer,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.5916,2019-03-23,Superstore,2019,3,2019,3
5042,35936,2019-01-21,Medium,41,312.26,0.08,Regular Air,-11.0028,7.84,4.71,Roy Phan,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,XtraLifeÂ ClearVueÈ Slant-DÂ Ring Binders by Cardinal,Small Box,0.371,2019-01-22,Superstore,2019,1,2019,1
5043,35936,2019-01-21,Medium,40,4152.55,0.03,Regular Air,862.1298,105.34,24.49,Roy Phan,Alberta,West,Corporate,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.6466000000000001,2019-01-22,Superstore,2019,1,2019,1
5085,36257,2022-02-27,High,43,894.51,0.08,Regular Air,294.21,20.89,1.99,Phillina Ober,Alberta,West,Small Business,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,2022-02-28,Superstore,2022,2,2022,2
5086,36262,2020-07-27,Not Specified,23,164.02,0.03,Express Air,-50.4984,6.68,6.15,Aaron Bergman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1968,Small Box,0.3922,2020-07-28,Superstore,2020,7,2020,7
5087,36262,2020-07-27,Not Specified,23,136.81,0.01,Regular Air,-32.3406,5.68,3.6,Aaron Bergman,Alberta,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",AcmeÂ Preferred Stainless Steel Scissors,Small Pack,0.5936000000000001,2020-07-28,Superstore,2020,7,2020,7
5088,36262,2020-07-27,Not Specified,26,4701.69,0.0,Express Air,1217.834,205.99,2.5,Aaron Bergman,Alberta,West,Corporate,Technology,Telephones and Communication,V70,Small Box,0.6254,2020-07-27,Superstore,2020,7,2020,7
5089,36292,2020-02-07,Critical,21,109.87,0.05,Regular Air,-104.0602,4.98,7.54,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,0.4028,2020-02-08,Superstore,2020,2,2020,2
5090,36292,2020-02-07,Critical,37,816.65,0.09,Regular Air,-193.76800000000003,22.84,16.87,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1982,Small Box,0.4134,2020-02-07,Superstore,2020,2,2020,2
5103,36357,2022-01-14,Not Specified,38,17605.77,0.01,Delivery Truck,-370.04,449.99,49.0,Clay Cheatham,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2022-01-15,Superstore,2022,1,2022,1
5122,36482,2021-07-05,Medium,7,55.68,0.1,Express Air,-7.4,5.98,5.15,Erica Smith,Alberta,West,Small Business,Office Supplies,Paper,Xerox 193,Small Box,0.36,2021-07-06,Superstore,2021,7,2021,7
5123,36482,2021-07-05,Medium,47,14588.28,0.06,Delivery Truck,861.78,328.14,91.05,Erica Smith,Alberta,West,Small Business,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Jumbo Drum,0.57,2021-07-06,Superstore,2021,7,2021,7
5124,36482,2021-07-05,Medium,27,2675.08,0.07,Express Air,489.58,105.34,24.49,Erica Smith,Alberta,West,Small Business,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2021-07-07,Superstore,2021,7,2021,7
5168,36772,2020-05-15,Medium,47,280.45,0.1,Regular Air,-139.3405,6.48,6.35,Frank Hawley,Alberta,West,Home Office,Office Supplies,Paper,Xerox 200,Small Box,0.3589,2020-05-15,Superstore,2020,5,2020,5
5206,36998,2022-09-29,Low,50,481.23,0.07,Regular Air,-433.79440000000005,9.98,12.52,Christine Abelman,Alberta,West,Corporate,Furniture,Office Furnishings,"EldonÂ ExpressionsÈ Wood and Plastic Desk Accessories, Oak",Small Box,0.6042,2022-10-04,Superstore,2022,9,2022,10
5207,36998,2022-09-29,Low,41,265.39,0.1,Regular Air,-251.2306,6.48,9.54,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.3922,2022-10-06,Superstore,2022,9,2022,10
5208,36998,2022-09-29,Low,8,56.5,0.02,Regular Air,-18.1896,6.48,5.19,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1995,Small Box,0.3922,2022-10-01,Superstore,2022,9,2022,10
5213,37095,2019-03-10,Low,3,18888.0,0.09,Regular Air,-12302.409,6783.02,24.49,Roy Phan,Alberta,West,Consumer,Technology,Office Machines,Polycom ViewStationÈ ISDN Videoconferencing Unit,Large Box,0.3393,2019-03-14,Superstore,2019,3,2019,3
5248,37319,2019-08-04,Critical,37,388.9,0.1,Regular Air,-37.11,10.89,4.5,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2019-08-06,Superstore,2019,8,2019,8
5474,38886,2019-08-07,High,26,172.01,0.06,Express Air,27.47,6.7,1.56,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2019-08-09,Superstore,2019,8,2019,8
5523,39140,2020-09-27,Low,26,2268.91,0.02,Delivery Truck,-543.1323,81.94,55.81,Tonja Turnell,Alberta,West,Consumer,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.522,2020-10-02,Superstore,2020,9,2020,10
5597,39682,2020-11-09,Medium,43,2337.89,0.09,Express Air,773.1004,55.48,14.3,Aaron Bergman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.3922,2020-11-11,Superstore,2020,11,2020,11
5621,39813,2022-02-02,Critical,48,314.34,0.03,Regular Air,-113.535,6.48,6.6,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.3219,2022-02-03,Superstore,2022,2,2022,2
5644,39937,2021-05-23,Medium,42,113.33,0.07,Regular Air,-0.348,2.78,1.49,Raymond Book,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,0.3393,2021-05-23,Superstore,2021,5,2021,5
5658,40034,2021-03-10,Medium,47,603.69,0.0,Express Air,114.3093,12.28,4.86,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1933,Small Box,0.3306,2021-03-11,Superstore,2021,3,2021,3
5673,40128,2019-02-09,Low,43,10318.72,0.01,Delivery Truck,1532.0816,240.98,60.2,Christine Abelman,Alberta,West,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,0.5936000000000001,2019-02-16,Superstore,2019,2,2019,2
5720,40519,2020-12-21,Critical,38,82.93,0.08,Regular Air,-10.32,2.18,1.38,Phillina Ober,Alberta,West,Small Business,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,2020-12-23,Superstore,2020,12,2020,12
5753,40838,2022-11-26,Not Specified,40,323.96,0.07,Regular Air,-119.0334,8.09,7.96,Adrian Shami,Alberta,West,Consumer,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black",Small Box,0.4263,2022-11-29,Superstore,2022,11,2022,11
5754,40838,2022-11-26,Not Specified,10,175.8565,0.03,Regular Air,-81.1362,20.99,1.25,Adrian Shami,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory29,Small Pack,0.7221,2022-11-27,Superstore,2022,11,2022,11
5811,41189,2019-07-14,Low,30,189.04,0.03,Regular Air,57.6636,6.45,1.34,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Wrap Bag,0.3132,2019-07-19,Superstore,2019,7,2019,7
5818,41255,2019-10-18,Low,22,1333.19,0.01,Regular Air,351.3688,60.65,12.23,Christine Abelman,Alberta,West,Corporate,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.6784,2019-10-25,Superstore,2019,10,2019,10
5882,41760,2022-01-27,Low,21,6688.66,0.04,Regular Air,2648.08,315.98,19.99,Erica Smith,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC ProClickÈ 150 Presentation Binding System,Small Box,0.38,2022-02-01,Superstore,2022,1,2022,2
5883,41760,2022-01-27,Low,22,247.45,0.0,Regular Air,-133.18,9.98,12.52,Erica Smith,Alberta,West,Small Business,Furniture,Office Furnishings,"EldonÂ ExpressionsÈ Wood and Plastic Desk Accessories, Oak",Small Box,0.57,2022-02-03,Superstore,2022,1,2022,2
5884,41760,2022-01-27,Low,7,685.7205,0.08,Regular Air,-278.87,115.99,2.5,Erica Smith,Alberta,West,Small Business,Technology,Telephones and Communication,6160,Small Box,0.57,2022-02-01,Superstore,2022,1,2022,2
5885,41760,2022-01-27,Low,40,3232.1335,0.05,Regular Air,696.95,95.99,8.99,Erica Smith,Alberta,West,Small Business,Technology,Telephones and Communication,600 Series Flip,Small Box,0.57,2022-02-01,Superstore,2022,1,2022,2
6046,42852,2019-12-20,Not Specified,13,129.9,0.02,Regular Air,-55.2537,9.06,9.86,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.348,2019-12-22,Superstore,2019,12,2019,12
6069,42982,2022-07-27,Low,42,1587.59,0.08,Regular Air,567.0138000000001,39.89,3.04,Brendan Sweed,Alberta,West,Consumer,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.4611,2022-08-01,Superstore,2022,7,2022,8
6111,43298,2021-07-10,Not Specified,33,5964.19,0.1,Regular Air,859.734,199.99,24.49,Tonja Turnell,Alberta,West,Consumer,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.4002,2021-07-12,Superstore,2021,7,2021,7
6112,43298,2021-07-10,Not Specified,15,109.2,0.03,Regular Air,-43.7349,6.48,7.37,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.3219,2021-07-12,Superstore,2021,7,2021,7
6288,44516,2021-06-29,Critical,17,57.96,0.06,Regular Air,-47.32,3.28,3.97,Andrew Roberts,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,2021-06-29,Superstore,2021,6,2021,6
6357,45088,2020-11-22,Low,9,1418.956,0.09,Regular Air,-433.9877,195.99,4.2,Christopher Conant,Alberta,West,Home Office,Technology,Telephones and Communication,688,Small Box,0.582,2020-11-29,Superstore,2020,11,2020,11
6555,46599,2020-09-13,Not Specified,4,284.0,0.01,Express Air,208.31,62.18,10.84,Victoria Brennan,Alberta,West,Small Business,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,2020-09-14,Superstore,2020,9,2020,9
6681,47524,2020-04-15,Medium,8,269.14,0.1,Regular Air,-170.3632,35.77,9.02,Jeremy Lonsdale,Alberta,West,Corporate,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,0.795,2020-04-17,Superstore,2020,4,2020,4
6741,48000,2022-08-13,High,12,214.94,0.06,Regular Air,26.75,17.48,1.99,Victoria Brennan,Alberta,West,Small Business,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,2022-08-14,Superstore,2022,8,2022,8
6790,48385,2019-09-18,Medium,16,88.24,0.01,Regular Air,-56.6,4.98,4.62,Phillina Ober,Alberta,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2019-09-20,Superstore,2019,9,2019,9
6945,49602,2022-03-08,Not Specified,31,4878.64,0.03,Delivery Truck,-504.3418,150.98,66.27,Andrew Roberts,Alberta,West,Home Office,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.6305,2022-03-09,Superstore,2022,3,2022,3
7026,50146,2020-08-09,Not Specified,32,2288.642,0.05,Regular Air,452.0433,85.99,2.79,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,6340,Small Box,0.5045999999999999,2020-08-09,Superstore,2020,8,2020,8
7029,50148,2022-02-01,Medium,9,17965.45,0.0,Regular Air,3009.7041,1938.02,13.99,Roy Phan,Alberta,West,Consumer,Technology,Office Machines,Polycom ViewStationÈ Adapter H323 Videoconferencing Unit,Medium Box,0.3306,2022-02-03,Superstore,2022,2,2022,2
7090,50594,2020-05-17,Low,39,173.47,0.05,Regular Air,-4.3152,4.63,1.93,Shui Tom,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,"Binney & Smith CrayolaÂ Metallic Colored Pencils, 8-Color Set",Wrap Bag,0.4524,2020-05-19,Superstore,2020,5,2020,5
7091,50594,2020-05-17,Low,48,2832.88,0.01,Regular Air,581.9952000000001,65.99,8.8,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,6120,Small Box,0.5045999999999999,2020-05-26,Superstore,2020,5,2020,5
7109,50726,2021-10-31,Low,45,9248.74,0.0,Delivery Truck,2683.92,200.98,23.76,Ruben Dartt,Alberta,West,Corporate,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.6148,2021-11-04,Superstore,2021,10,2021,11
7110,50726,2021-10-31,Low,21,98.88,0.07,Express Air,38.1706,4.13,0.99,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.4134,2021-10-31,Superstore,2021,10,2021,10
7119,50790,2021-07-16,Critical,47,255.65,0.0,Regular Air,-144.336,4.97,5.71,Christopher Conant,Alberta,West,Home Office,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.5238,2021-07-18,Superstore,2021,7,2021,7
7206,51424,2022-01-09,Not Specified,48,113.98,0.1,Regular Air,20.6513,2.62,0.8,Tony Sayre,Alberta,West,Home Office,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.3783,2022-01-10,Superstore,2022,1,2022,1
7207,51424,2022-01-09,Not Specified,5,88.94,0.05,Regular Air,-46.1138,16.74,7.04,Tony Sayre,Alberta,West,Home Office,Office Supplies,Storage & Organization,RogersÂ Profile Extra Capacity Storage Tub,Small Box,0.7857000000000001,2022-01-11,Superstore,2022,1,2022,1
7268,51872,2022-04-23,Medium,10,2193.93,0.09,Regular Air,36.3921,238.4,24.49,Shui Tom,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Safco Contoured Stacking Chairs,Large Box,,2022-04-24,Superstore,2022,4,2022,4
7269,51872,2022-04-23,Medium,11,812.498,0.0,Express Air,112.1865,85.99,1.25,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory8,Small Pack,0.3393,2022-04-25,Superstore,2022,4,2022,4
7270,51872,2022-04-23,Medium,37,4657.6515,0.06,Regular Air,1081.2795,155.99,3.9,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,T39m,Small Box,0.4785,2022-04-26,Superstore,2022,4,2022,4
7331,52230,2022-08-30,Critical,29,2700.78,0.06,Delivery Truck,-690.2232,95.98,58.2,Adrian Shami,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.5045999999999999,2022-09-01,Superstore,2022,8,2022,9
7371,52518,2022-04-03,Critical,8,168.99,0.08,Regular Air,-41.2119,20.95,4.0,Roy Phan,Alberta,West,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.522,2022-04-04,Superstore,2022,4,2022,4
7390,52673,2022-05-08,Medium,14,2045.066,0.07,Regular Air,-4.9608,175.99,8.99,Ruben Dartt,Alberta,West,Corporate,Technology,Telephones and Communication,2180,Small Box,0.6042,2022-05-09,Superstore,2022,5,2022,5
7391,52673,2022-05-08,Medium,4,26.41,0.05,Regular Air,-17.521800000000002,5.18,5.74,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.3816,2022-05-10,Superstore,2022,5,2022,5
7438,53026,2022-02-26,Low,35,322.82,0.05,Regular Air,-15.2946,9.31,3.98,Adrian Shami,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",AcmeÂ Forged Steel Scissors with Black Enamel Handles,Small Pack,0.4872,2022-03-03,Superstore,2022,2,2022,3
7549,54019,2019-07-01,Low,35,4233.15,0.08,Delivery Truck,1293.0621999999998,120.97,26.3,Aaron Bergman,Alberta,West,Corporate,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.4028,2019-07-08,Superstore,2019,7,2019,7
7658,54913,2020-07-03,High,11,54.61,0.08,Express Air,13.0413,4.76,0.88,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.3393,2020-07-05,Superstore,2020,7,2020,7
7738,55424,2020-03-02,Medium,6,25.84,0.04,Express Air,-4.13,1.76,4.86,Victoria Brennan,Alberta,West,Small Business,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2020-03-04,Superstore,2020,3,2020,3
7812,55874,2019-02-16,Medium,24,129.53,0.06,Regular Air,33.01,5.68,1.39,Erica Smith,Alberta,West,Small Business,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2019-02-16,Superstore,2019,2,2019,2
7878,56327,2020-01-11,Medium,42,1767.47,0.05,Regular Air,331.56,40.99,17.48,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2020-01-12,Superstore,2020,1,2020,1
7879,56327,2020-01-11,Medium,11,2164.07,0.01,Delivery Truck,59.73,180.98,55.24,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57,2020-01-13,Superstore,2020,1,2020,1
7880,56327,2020-01-11,Medium,47,1276.73,0.08,Express Air,357.23,29.18,8.55,Victoria Brennan,Alberta,West,Small Business,Furniture,Office Furnishings,"Deflect-o SuperTrayÈ Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,2020-01-12,Superstore,2020,1,2020,1
